Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
24.12.2024;12:05:26;MM Solothurn;251;102;Dill;1;0.00;2.10
24.12.2024;12:05:26;MM Solothurn;251;102;Valflora Crème Fraîche;1;0.00;2.85
24.12.2024;12:05:26;MM Solothurn;251;102;Züger Mascarpone;1;0.00;3.50
24.12.2024;12:05:26;MM Solothurn;251;102;Coaties Cappu.Mandel;1;0.00;3.95
24.12.2024;12:05:26;MM Solothurn;251;102;Blévita mini Paprika;1;0.00;3.00
24.12.2024;12:05:26;MM Solothurn;251;102;MBud Dragées Mix;1;0.00;7.50
24.12.2024;12:05:26;MM Solothurn;251;102;Frey Coaties Almond;2;0.00;7.90
24.12.2024;12:05:26;MM Solothurn;251;102;Shortbread Highlanders;1;0.00;5.60
24.12.2024;12:05:26;MM Solothurn;251;102;Etoilekerzen 8 Stk.;1;0.00;4.95
24.12.2024;12:05:26;MM Solothurn;251;102;Etoilekerzen 8 Stk.;2;0.00;9.90
24.12.2024;12:05:26;MM Solothurn;251;102;Bonus-Coupon 2x;1;0;0
24.12.2024;12:05:26;MM Solothurn;251;102;CUM +3xPkt.Ges.Sort.;1;0;0
14.12.2024;13:24:50;MM Solothurn;481;155;MClass Freiland Mix;1;0.00;2.95
14.12.2024;13:06:51;MM Solothurn;257;116;Kiwi Gold;1;0.00;2.00
14.12.2024;13:06:51;MM Solothurn;257;116;MBud Bananen;0.885;0.00;1.15
14.12.2024;13:06:51;MM Solothurn;257;116;Äpfel Boskoop;1.857;0.00;5.85
14.12.2024;13:06:51;MM Solothurn;257;116;Broccoli;0.472;0.00;1.70
14.12.2024;13:06:51;MM Solothurn;257;116;Nüsslisalat;1;0.00;3.00
14.12.2024;13:06:51;MM Solothurn;257;116;Bio Kartoffeln mehlig.;1;0.00;3.20
14.12.2024;13:06:51;MM Solothurn;257;116;Butterzopf;1;0.00;3.90
14.12.2024;13:06:51;MM Solothurn;257;116;Kuchenteig rund;1;0.00;1.70
14.12.2024;13:06:51;MM Solothurn;257;116;Schmelzkäse Gruyère;1;0.00;2.95
14.12.2024;13:06:51;MM Solothurn;257;116;Alfredo Mascarpone;1;0.00;3.60
14.12.2024;13:06:51;MM Solothurn;257;116;Berg Vorzugsbutter;1;0.00;3.25
14.12.2024;13:06:51;MM Solothurn;257;116;Eier CH Respeggt;1;0.00;3.90
14.12.2024;13:06:51;MM Solothurn;257;116;Vanillezucker 4x10g;1;0.00;3.70
14.12.2024;13:06:51;MM Solothurn;257;116;MClass Senf scharf;1;0.00;1.25
14.12.2024;13:06:51;MM Solothurn;257;116;Stimorol Spearmint;1;0.00;4.95
14.12.2024;13:06:51;MM Solothurn;257;116;F Noir Special 10x100g;1;0.00;13.00
14.12.2024;13:06:51;MM Solothurn;257;116;Condy Knoblauchgurken;1;0.00;3.30
14.12.2024;13:06:51;MM Solothurn;257;116;Condy Champ.Pizzaiola;1;0.00;2.60
14.12.2024;13:06:51;MM Solothurn;257;116;Nature Clean all in 1;1;0.00;15.90
14.12.2024;13:06:51;MM Solothurn;257;116;CUM +3xPkt.Ges.Sort.;1;0;0
09.12.2024;12:26:26;ALN Passage Sihlquai;254;151;VIE Roggensauerteig;1;0.00;5.50
07.12.2024;12:58:37;MM Solothurn;257;136;Sélec Knobl. schwarz;1;0.80;3.10
07.12.2024;12:58:37;MM Solothurn;257;136;Bananen;0.920;0.00;2.30
07.12.2024;12:58:37;MM Solothurn;257;136;Zwiebeln;1;0.00;1.50
07.12.2024;12:58:37;MM Solothurn;257;136;Knoblauch;1;0.00;0.50
07.12.2024;12:58:37;MM Solothurn;257;136;Äpfel Boskoop;1.875;0.00;6.00
07.12.2024;12:58:37;MM Solothurn;257;136;Karotten;1;0.00;1.30
07.12.2024;12:58:37;MM Solothurn;257;136;Kartoffeln Amandine;1;0.00;4.95
07.12.2024;12:58:37;MM Solothurn;257;136;Butterzopf;1;0.00;3.90
07.12.2024;12:58:37;MM Solothurn;257;136;Sbrinz Bröckli;1;0.00;3.50
07.12.2024;12:58:37;MM Solothurn;257;136;Tête de Moine Rosetten;1;0.00;4.85
07.12.2024;12:58:37;MM Solothurn;257;136;Luzerner Rahmkäse;0.289;1.30;6.80
07.12.2024;12:58:37;MM Solothurn;257;136;MClass Hartkäse rezent;0.305;0.00;5.65
07.12.2024;12:58:37;MM Solothurn;257;136;MBud Camembert;1;0.00;1.80
07.12.2024;12:58:37;MM Solothurn;257;136;Valflora Crème Fraîche;1;0.00;2.85
07.12.2024;12:58:37;MM Solothurn;257;136;Flammkuchenteig;1;0.00;2.65
07.12.2024;12:58:37;MM Solothurn;257;136;Kuchenteig rund;1;0.00;1.70
07.12.2024;12:58:37;MM Solothurn;257;136;Vermicelles fertig;1;0.00;4.90
07.12.2024;12:58:37;MM Solothurn;257;136;Ovo Crunchy Biscuit 3x;1;0.00;9.95
07.12.2024;12:58:37;MM Solothurn;257;136;MClass Haferflöckli;1;0.00;1.50
07.12.2024;12:58:37;MM Solothurn;257;136;Reiswaffeln Schokolade;1;0.00;1.30
07.12.2024;12:58:37;MM Solothurn;257;136;MBud Espresso Bohnen;1;0.00;6.50
07.12.2024;12:58:37;MM Solothurn;257;136;Seeländerli;1;3.05;8.95
07.12.2024;12:58:37;MM Solothurn;257;136;Rippli geräuchert;0.325;0.00;11.05
07.12.2024;12:58:37;MM Solothurn;257;136;Kalbsfleischwurst;1;0.00;2.95
07.12.2024;12:58:37;MM Solothurn;257;136;Appenz. Gewürzschinken;1;0.00;4.95
07.12.2024;12:58:37;MM Solothurn;257;136;MBud Landrauchschinken;1;0.00;3.80
07.12.2024;12:58:37;MM Solothurn;257;136;MBud Mostmöckli;1;0.00;3.95
07.12.2024;12:58:37;MM Solothurn;257;136;Salami Perle Chorizo;1;0.00;4.50
07.12.2024;12:58:37;MM Solothurn;257;136;MBud Bratspeck;0.184;0.00;3.40
07.12.2024;12:58:37;MM Solothurn;257;136;Zweifel Vaya Bean 2x;1;1.90;6.00
07.12.2024;12:58:37;MM Solothurn;257;136;M-Clas Fondue&Raclet;1;0.00;1.85
07.12.2024;12:58:37;MM Solothurn;257;136;M-Clas Gewürznelken;1;0.00;2.10
07.12.2024;12:58:37;MM Solothurn;257;136;Feldschlösschen 6x50cl;2;5.76;17.24
07.12.2024;12:58:37;MM Solothurn;257;136;Potz Backofenreiniger;1;0.00;4.50
07.12.2024;12:58:37;MM Solothurn;257;136;Frey Crémant 55% 3x100;1;0.00;5.55
07.12.2024;12:58:37;MM Solothurn;257;136;LT Excel. Fleur de Sel;1;0.00;3.95
07.12.2024;12:58:37;MM Solothurn;257;136;Coaties Cappu.Mandel;1;0.00;3.95
07.12.2024;12:58:37;MM Solothurn;257;136;Elmex Repair & Prevent;1;2.60;5.35
07.12.2024;12:58:37;MM Solothurn;257;136;Klx Original Quattro;1;3.20;4.80
07.12.2024;12:58:37;MM Solothurn;257;136;Geschenkbeutel;1;2.50;5.00
07.12.2024;12:58:37;MM Solothurn;257;136;CUM +2xPkt.Ges.Sort.;1;0;0
07.12.2024;12:58:37;MM Solothurn;257;136;CUM40% Brotzöpfe;1;0;-1.56
30.11.2024;13:23:44;MM Solothurn;256;91;Kiwi Gold;1;0.00;2.00
30.11.2024;13:23:44;MM Solothurn;256;91;Bio Ingwer;0.072;0.00;0.50
30.11.2024;13:23:44;MM Solothurn;256;91;MBud Zitronen;1;0.00;1.80
30.11.2024;13:23:44;MM Solothurn;256;91;Mango essreif;1;0.00;1.50
30.11.2024;13:23:44;MM Solothurn;256;91;MBud Bananen;0.615;0.00;0.80
30.11.2024;13:23:44;MM Solothurn;256;91;Bio Ingwer;0.109;0.00;0.75
30.11.2024;13:23:44;MM Solothurn;256;91;Nüsslisalat;1;0.00;3.00
30.11.2024;13:23:44;MM Solothurn;256;91;Bio Patatli;1;0.90;1.90
30.11.2024;13:23:44;MM Solothurn;256;91;Butterzopf;1;0.00;3.90
30.11.2024;13:23:44;MM Solothurn;256;91;M-Drink UHT Brik 12x1l;1;0.00;13.85
30.11.2024;13:23:44;MM Solothurn;256;91;Le Gruyère Surchoix;0.150;0.00;3.45
30.11.2024;13:23:44;MM Solothurn;256;91;Saint Agur;1;0.00;3.85
30.11.2024;13:23:44;MM Solothurn;256;91;MBud Mozzarella;1;0.00;2.30
30.11.2024;13:23:44;MM Solothurn;256;91;IPS Weissmehl;1;0.00;2.10
30.11.2024;13:23:44;MM Solothurn;256;91;Margarine Sanissa;1;0.00;5.50
30.11.2024;13:23:44;MM Solothurn;256;91;MClass Mandeln gem+ges;1;0.00;3.80
30.11.2024;13:23:44;MM Solothurn;256;91;MClass Kokosraspel;1;0.00;1.20
30.11.2024;13:23:44;MM Solothurn;256;91;Vanillezucker 4x10g;1;0.00;3.70
30.11.2024;13:23:44;MM Solothurn;256;91;Reiswaffeln Schokolade;1;0.00;1.30
30.11.2024;13:23:44;MM Solothurn;256;91;Eier CH Respeggt;1;0.00;3.90
30.11.2024;13:23:44;MM Solothurn;256;91;Dörrbohnen;1;0.00;4.60
30.11.2024;13:23:44;MM Solothurn;256;91;Seeländerli;2;0.00;8.00
30.11.2024;13:23:44;MM Solothurn;256;91;Cherrytomaten gemischt;1;0.00;3.95
30.11.2024;13:23:44;MM Solothurn;256;91;MClass Eglifilets;0.197;1.77;7.10
30.11.2024;13:23:44;MM Solothurn;256;91;Blévita Gruyère;1;0.00;3.95
30.11.2024;13:23:44;MM Solothurn;256;91;Stimorol Spearmint;1;0.00;4.95
30.11.2024;13:23:44;MM Solothurn;256;91;Zweifel Vaya Bean;1;0.00;3.95
30.11.2024;13:23:44;MM Solothurn;256;91;Flûtes Raclette 130g;1;0.00;3.20
30.11.2024;13:23:44;MM Solothurn;256;91;MClass FT Spargel grün;1;0.00;6.40
30.11.2024;13:23:44;MM Solothurn;256;91;CUM +2xPkt.Ges.Sort.;1;0;0
30.11.2024;13:23:44;MM Solothurn;256;91;CUM40% Zweifel;1;0;-1.58
23.11.2024;13:16:04;MM Solothurn;257;138;Kiwi Gold;1;0.00;2.00
23.11.2024;13:16:04;MM Solothurn;257;138;Mango essreif;1;0.00;1.50
23.11.2024;13:16:04;MM Solothurn;257;138;MBud Bananen;0.846;0.00;1.10
23.11.2024;13:16:04;MM Solothurn;257;138;Blondorangen;1.068;0.00;2.35
23.11.2024;13:16:04;MM Solothurn;257;138;Broccoli;0.547;0.98;1.45
23.11.2024;13:16:04;MM Solothurn;257;138;Knoblauch;1;0.00;0.50
23.11.2024;13:16:04;MM Solothurn;257;138;Tomaten Murice;1;0.00;3.30
23.11.2024;13:16:04;MM Solothurn;257;138;Nüsslisalat;1;0.00;3.00
23.11.2024;13:16:04;MM Solothurn;257;138;Kart. mehligkochend;1;0.00;1.50
23.11.2024;13:16:04;MM Solothurn;257;138;Rotkabis;0.957;0.00;2.20
23.11.2024;13:16:04;MM Solothurn;257;138;M-Drink UHT Brik 12x1l;1;5.95;13.85
23.11.2024;13:16:04;MM Solothurn;257;138;Butterzopf;1;0.00;3.90
23.11.2024;13:16:04;MM Solothurn;257;138;Sbrinz gehobelt;1;0.00;4.40
23.11.2024;13:16:04;MM Solothurn;257;138;Berg Vorzugsbutter;1;0.00;3.25
23.11.2024;13:16:04;MM Solothurn;257;138;Valflora Crème Fraîche;1;0.00;2.85
23.11.2024;13:16:04;MM Solothurn;257;138;Flammkuchenteig;1;0.00;2.80
23.11.2024;13:16:04;MM Solothurn;257;138;MBud Espresso Bohnen;1;0.00;6.50
23.11.2024;13:16:04;MM Solothurn;257;138;Rippli geräuchert;0.388;0.00;13.20
23.11.2024;13:16:04;MM Solothurn;257;138;Seeländerli;2;0.00;8.00
23.11.2024;13:16:04;MM Solothurn;257;138;MBud Bratspeck;0.189;0.00;3.50
23.11.2024;13:16:04;MM Solothurn;257;138;MClass Eglifilets;0.188;2.80;5.65
23.11.2024;13:16:04;MM Solothurn;257;138;Pouletschnitzel;0.291;0.00;9.60
23.11.2024;13:16:04;MM Solothurn;257;138;Rindsvoressen;0.298;0.00;11.90
23.11.2024;13:16:04;MM Solothurn;257;138;Tomatenpüree;1;0.00;0.95
23.11.2024;13:16:04;MM Solothurn;257;138;Condy Knoblauch Kräute;1;0.00;2.90
23.11.2024;13:16:04;MM Solothurn;257;138;Condy Knoblauchgurken;1;0.00;3.30
23.11.2024;13:16:04;MM Solothurn;257;138;Coaties Cappu.Mandel;1;0.00;3.95
23.11.2024;13:16:04;MM Solothurn;257;138;Stimorol Spearmint;1;0.00;4.95
23.11.2024;13:16:04;MM Solothurn;257;138;Zweifel Vaya Bean;1;0.00;3.95
23.11.2024;13:16:04;MM Solothurn;257;138;Granatapfel;1;0.35;0.65
23.11.2024;13:16:04;MM Solothurn;257;138;Bonus-Coupon 2x;1;0;0
23.11.2024;13:16:04;MM Solothurn;257;138;CUM20x Pkt Stimorol;1;0;0
09.11.2024;13:46:46;MM Solothurn;257;151;Kiwi Gold;1;0.00;1.80
09.11.2024;13:46:46;MM Solothurn;257;151;MBud Bananen;1.000;0.00;1.30
09.11.2024;13:46:46;MM Solothurn;257;151;Bohnen;1;1.20;2.40
09.11.2024;13:46:46;MM Solothurn;257;151;Äpfel Boskoop;1.108;0.00;3.60
09.11.2024;13:46:46;MM Solothurn;257;151;Fenchel;0.360;0.00;1.35
09.11.2024;13:46:46;MM Solothurn;257;151;Cherrytomaten gemischt;1;1.70;3.90
09.11.2024;13:46:46;MM Solothurn;257;151;Rosenkohl;1;0.00;2.95
09.11.2024;13:46:46;MM Solothurn;257;151;Butterzopf;1;0.00;3.90
09.11.2024;13:46:46;MM Solothurn;257;151;Sbrinz gehobelt;1;0.00;4.40
09.11.2024;13:46:46;MM Solothurn;257;151;Emilio Grana Padano;0.263;0.92;5.00
09.11.2024;13:46:46;MM Solothurn;257;151;Reiswaffeln Schokolade;1;0.00;1.40
09.11.2024;13:46:46;MM Solothurn;257;151;MBud Bratspeck;0.184;0.00;3.40
09.11.2024;13:46:46;MM Solothurn;257;151;Sélec Rindsfilet;0.166;0.00;19.75
09.11.2024;13:46:46;MM Solothurn;257;151;MClass Eglifilets;0.153;0.00;6.90
09.11.2024;13:46:46;MM Solothurn;257;151;Sirup Pink Grapefruit;1;0.00;3.70
09.11.2024;13:46:46;MM Solothurn;257;151;Zweifel Vaya Bean;1;0.00;3.95
09.11.2024;13:46:46;MM Solothurn;257;151;Blondorangen;0.500;0.00;1.15
09.11.2024;13:46:46;MM Solothurn;257;151;Emilio Tomaten getr.;1;0.00;3.30
09.11.2024;13:46:46;MM Solothurn;257;151;Emilio Carciofi 125g;1;0.00;3.50
09.11.2024;13:46:46;MM Solothurn;257;151;Jowa-Bürli;1;0.00;1.00
02.11.2024;13:13:59;MM Solothurn;257;151;Kiwi Gold;1;0.00;2.00
02.11.2024;13:13:59;MM Solothurn;257;151;MBud Bananen;1.000;0.00;1.30
02.11.2024;13:13:59;MM Solothurn;257;151;Lauch grün;0.384;0.00;1.65
02.11.2024;13:13:59;MM Solothurn;257;151;Federkohl;0.144;0.00;0.95
02.11.2024;13:13:59;MM Solothurn;257;151;Nüsslisalat;1;0.75;2.90
