Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
28.10.2023;13:26:20;MM Solothurn;256;59;MClass Thunfischfilet;0.198;0.00;12.40
28.10.2023;13:26:20;MM Solothurn;256;59;MBud Spearmint 154g;2;0.00;5.80
28.10.2023;13:26:20;MM Solothurn;256;59;Blévita Crunchies Tom.;1;0.00;2.80
28.10.2023;13:26:20;MM Solothurn;256;59;Elmex Repair&Prev Duo;1;0.00;12.60
28.10.2023;13:26:20;MM Solothurn;256;59;MPlus Zitrone 750ml;1;0.00;3.80
28.10.2023;13:26:20;MM Solothurn;256;59;CUM10x Pkt Teige;1;0;0
21.10.2023;13:44:12;MM Solothurn;257;140;Zwiebeln;1;0.00;2.20
21.10.2023;13:44:12;MM Solothurn;257;140;Champignons braun;1;0.00;2.40
21.10.2023;13:44:12;MM Solothurn;257;140;Bio Heidelbeeren;1;0.00;5.20
21.10.2023;13:44:12;MM Solothurn;257;140;Trauben Uva Italia;0.818;0.00;2.70
21.10.2023;13:44:12;MM Solothurn;257;140;Extra Kiwi Gold;3;0.00;4.20
21.10.2023;13:44:12;MM Solothurn;257;140;MBud Bananen;0.800;0.00;1.20
21.10.2023;13:44:12;MM Solothurn;257;140;Bio Cherrytomaten Mix;1;1.85;3.80
21.10.2023;13:44:12;MM Solothurn;257;140;Bio Dinkelbrot;1;1.30;2.60
21.10.2023;13:44:12;MM Solothurn;257;140;Knoblauch;1;0.00;0.50
21.10.2023;13:44:12;MM Solothurn;257;140;Randen gedämpft;0.538;0.00;2.10
21.10.2023;13:44:12;MM Solothurn;257;140;MClass Kuchenteig;2;0.00;3.10
21.10.2023;13:44:12;MM Solothurn;257;140;Butterzopf;1;0.00;2.50
21.10.2023;13:44:12;MM Solothurn;257;140;Excellence Vanille;2;0.00;2.10
21.10.2023;13:44:12;MM Solothurn;257;140;MBud Crème Fraîche;1;0.00;6.25
21.10.2023;13:44:12;MM Solothurn;257;140;Berg Vorzugsbutter;1;0.00;3.15
21.10.2023;13:44:12;MM Solothurn;257;140;Reiswaffeln Schokolade;2;0.00;2.40
21.10.2023;13:44:12;MM Solothurn;257;140;MClass Haferflöckli;1;0.00;1.50
21.10.2023;13:44:12;MM Solothurn;257;140;SélecTrüffelbratwurst;1;1.95;4.00
21.10.2023;13:44:12;MM Solothurn;257;140;Rindshuftsteak;0.251;3.89;15.45
21.10.2023;13:44:12;MM Solothurn;257;140;Blévita Gruyère;1;0.00;3.95
21.10.2023;13:44:12;MM Solothurn;257;140;MClass Safran gemahlen;2;0.00;7.20
21.10.2023;13:44:12;MM Solothurn;257;140;MBud Spearmint 154g;1;0.00;2.90
21.10.2023;13:44:12;MM Solothurn;257;140;Granatapfel;1;0.50;1.00
21.10.2023;13:44:12;MM Solothurn;257;140;Acti Magnesium Zitrone;1;1.20;4.75
21.10.2023;13:44:12;MM Solothurn;257;140;Kneipp Vit C + Zink;1;0.00;5.95
21.10.2023;13:44:12;MM Solothurn;257;140;MBud Erbsen 800g;1;0.00;2.70
21.10.2023;13:44:12;MM Solothurn;257;140;Bonus-Coupon 2x;1;0;0
14.10.2023;13:28:38;MM Solothurn;256;36;MBud Bananen;0.900;0.00;1.35
14.10.2023;13:28:38;MM Solothurn;256;36;Trauben Uva Italia;0.818;0.00;2.70
14.10.2023;13:28:38;MM Solothurn;256;36;Gurke;1;0.45;0.95
14.10.2023;13:28:38;MM Solothurn;256;36;Rotkabis;1.174;0.00;2.70
14.10.2023;13:28:38;MM Solothurn;256;36;Schwarzenburgerli;1;0.00;5.90
14.10.2023;13:28:38;MM Solothurn;256;36;MBud Halbweissbrot;1;0.00;1.20
14.10.2023;13:28:38;MM Solothurn;256;36;Butterzopf;1;0.00;2.50
14.10.2023;13:28:38;MM Solothurn;256;36;MClass Kuchenteig;2;0.00;3.10
14.10.2023;13:28:38;MM Solothurn;256;36;MBud Cottage Cheese;1;0.00;4.10
14.10.2023;13:28:38;MM Solothurn;256;36;Excellence Vanille;4;1.40;2.80
14.10.2023;13:28:38;MM Solothurn;256;36;MBud Crème Fraîche;1;0.00;6.25
14.10.2023;13:28:38;MM Solothurn;256;36;Eier CH Respeggt;1;0.00;3.90
14.10.2023;13:28:38;MM Solothurn;256;36;Reiswaffeln Schokolade;2;0.00;2.40
14.10.2023;13:28:38;MM Solothurn;256;36;Bio Speckwürfeli;1;0.00;4.10
14.10.2023;13:28:38;MM Solothurn;256;36;Bio Steinpilze getrock;1;0.00;4.95
14.10.2023;13:28:38;MM Solothurn;256;36;MBud Spearmint 154g;3;0.00;8.70
14.10.2023;13:28:38;MM Solothurn;256;36;Bio Rispentomaten;0.535;1.40;2.85
14.10.2023;13:28:38;MM Solothurn;256;36;Sterilisierungsglas;2;0.00;8.50
14.10.2023;13:28:38;MM Solothurn;256;36;Bonus-Coupon 2x;1;0;0
10.10.2023;16:53:26;M Passage Sihlquai;253;161;MClass Cottage Cheese;1;0.00;1.80
10.10.2023;16:53:26;M Passage Sihlquai;253;161;Vollkorn-Landbrot;1;0.00;3.50
30.09.2023;13:57:31;MM Solothurn;257;144;MBud Bananen;0.767;0.00;1.15
30.09.2023;13:57:31;MM Solothurn;257;144;Extra Pflaumen rot;0.475;0.47;1.40
30.09.2023;13:57:31;MM Solothurn;257;144;Broccoli;0.303;0.00;1.35
30.09.2023;13:57:31;MM Solothurn;257;144;Chaumes 150g;0.153;0.00;5.75
30.09.2023;13:57:31;MM Solothurn;257;144;Sbrinz gehobelt;1;0.00;4.85
30.09.2023;13:57:31;MM Solothurn;257;144;Excellence Vanille;2;0.00;2.10
30.09.2023;13:57:31;MM Solothurn;257;144;MClass Jog. Heidelbeer;2;0.00;1.30
30.09.2023;13:57:31;MM Solothurn;257;144;Berg Vorzugsbutter;1;0.00;3.15
30.09.2023;13:57:31;MM Solothurn;257;144;Eier CH Respeggt;1;0.00;3.90
30.09.2023;13:57:31;MM Solothurn;257;144;MClass Kuchenteig;1;0.00;1.55
30.09.2023;13:57:31;MM Solothurn;257;144;MBud Espresso Bohnen;1;0.00;6.00
30.09.2023;13:57:31;MM Solothurn;257;144;Rinds-Bratwurst;1;0.00;4.90
30.09.2023;13:57:31;MM Solothurn;257;144;LT Excel. Cacao Pur;1;0.00;4.95
23.09.2023;13:19:06;MM Solothurn;257;131;Extra Feigen Solies;1;0.00;4.50
23.09.2023;13:19:06;MM Solothurn;257;131;Sélec Traub.Uva Italia;1.325;2.19;5.10
23.09.2023;13:19:06;MM Solothurn;257;131;MBud Bananen;0.933;0.00;1.40
23.09.2023;13:19:06;MM Solothurn;257;131;Knoblauch;1;0.00;0.50
23.09.2023;13:19:06;MM Solothurn;257;131;Tomaten Peretti;0.849;0.00;3.65
23.09.2023;13:19:06;MM Solothurn;257;131;Butterzopf;1;0.00;2.50
23.09.2023;13:19:06;MM Solothurn;257;131;Le Gruyère 120g;1;0.00;2.70
23.09.2023;13:19:06;MM Solothurn;257;131;Bio Roggenbrot;1;0.00;3.95
23.09.2023;13:19:06;MM Solothurn;257;131;MClass Kuchenteig;1;0.00;1.55
23.09.2023;13:19:06;MM Solothurn;257;131;Elsa Waldbeere Joghurt;2;0.00;1.90
23.09.2023;13:19:06;MM Solothurn;257;131;MBud Cottage Cheese;1;0.00;4.10
23.09.2023;13:19:06;MM Solothurn;257;131;Joghurt Rhabarber Vani;2;0.00;1.60
23.09.2023;13:19:06;MM Solothurn;257;131;MClass Haferflöckli;1;0.00;1.50
23.09.2023;13:19:06;MM Solothurn;257;131;Rinds-Bratwurst;1;0.00;4.90
23.09.2023;13:19:06;MM Solothurn;257;131;Olma Bratwurst;1;0.00;3.95
23.09.2023;13:19:06;MM Solothurn;257;131;Schwarzwälder Schinken;0.121;0.00;6.40
23.09.2023;13:19:06;MM Solothurn;257;131;Alnatura Cashewdrink;1;0.68;2.72
23.09.2023;13:19:06;MM Solothurn;257;131;Alnatura Mandeldrink;1;0.70;2.65
23.09.2023;13:19:06;MM Solothurn;257;131;IP K-Plaetzli;0.268;0.00;25.85
23.09.2023;13:19:06;MM Solothurn;257;131;Feldschlösschen 6x50cl;1;0.00;11.50
23.09.2023;13:19:06;MM Solothurn;257;131;Premium Vorratsdose;4;14.32;21.48
23.09.2023;13:19:06;MM Solothurn;257;131;CUM +3xPkt.Ges.Sort.;1;0;0
16.09.2023;13:45:35;MM Solothurn;257;121;Feigen blau;1;1.45;2.50
16.09.2023;13:45:35;MM Solothurn;257;121;Nektarinen;0.474;0.00;1.85
16.09.2023;13:45:35;MM Solothurn;257;121;MBud Bananen;0.700;0.00;1.05
16.09.2023;13:45:35;MM Solothurn;257;121;Bio Äpfel Elstar;0.849;0.00;5.35
16.09.2023;13:45:35;MM Solothurn;257;121;Peperoni rot;1.529;0.00;5.35
16.09.2023;13:45:35;MM Solothurn;257;121;Schwarzenburgerli;2;0.00;11.80
16.09.2023;13:45:35;MM Solothurn;257;121;M-Drink UHT Brik 12x1l;1;0.00;15.35
16.09.2023;13:45:35;MM Solothurn;257;121;MBud Cottage Cheese;1;0.00;4.10
16.09.2023;13:45:35;MM Solothurn;257;121;Grill mi Cheese Steak;1;0.00;5.70
16.09.2023;13:45:35;MM Solothurn;257;121;Gazi Halloumi;1;0.00;4.95
16.09.2023;13:45:35;MM Solothurn;257;121;Excellence Classic;2;0.42;1.68
16.09.2023;13:45:35;MM Solothurn;257;121;Excellence Vanille;4;0.84;3.36
16.09.2023;13:45:35;MM Solothurn;257;121;Sbrinz Bröckli;1;0.00;3.50
16.09.2023;13:45:35;MM Solothurn;257;121;Roquefort Société;1;0.00;4.20
16.09.2023;13:45:35;MM Solothurn;257;121;Berg Vorzugsbutter;1;0.00;3.15
16.09.2023;13:45:35;MM Solothurn;257;121;Eier CH Respeggt;1;0.00;3.90
16.09.2023;13:45:35;MM Solothurn;257;121;Reiswaffeln Schokolade;2;0.00;2.40
16.09.2023;13:45:35;MM Solothurn;257;121;MClass Roggenvollkorn;1;0.00;1.80
16.09.2023;13:45:35;MM Solothurn;257;121;MClass Kuchenteig;1;0.00;1.55
16.09.2023;13:45:35;MM Solothurn;257;121;Rinds-Bratwurst;1;0.00;4.90
16.09.2023;13:45:35;MM Solothurn;257;121;Feldschlösschen 6x50cl;1;0.00;11.50
16.09.2023;13:45:35;MM Solothurn;257;121;Blévita Gruyère;1;0.00;3.95
16.09.2023;13:45:35;MM Solothurn;257;121;Blévita mini Paprika;1;0.00;2.95
16.09.2023;13:45:35;MM Solothurn;257;121;MBud Spearmint 154g;2;0.00;5.80
16.09.2023;13:45:35;MM Solothurn;257;121;Zweifel Vaya Bean;1;0.00;3.95
16.09.2023;13:45:35;MM Solothurn;257;121;Meridol Parodont Duo;1;0.00;8.95
16.09.2023;13:45:35;MM Solothurn;257;121;CUM +3xPkt.Ges.Sort.;1;0;0
02.09.2023;14:01:27;MM Solothurn;256;78;Heidelbeeren;1;0.00;5.90
02.09.2023;14:01:27;MM Solothurn;256;78;Mango essreif;1;0.00;1.70
02.09.2023;14:01:27;MM Solothurn;256;78;Nektarinen;0.744;0.00;2.90
02.09.2023;14:01:27;MM Solothurn;256;78;Trauben Vittoria;0.529;0.00;1.85
02.09.2023;14:01:27;MM Solothurn;256;78;MBud Bananen;0.700;0.00;1.05
02.09.2023;14:01:27;MM Solothurn;256;78;Bio Äpfel Gravenst.;0.881;0.00;5.55
02.09.2023;14:01:27;MM Solothurn;256;78;Peperoni gemischt;1;0.60;1.60
02.09.2023;14:01:27;MM Solothurn;256;78;Bio Joghurt Vanille;4;0.00;3.80
02.09.2023;14:01:27;MM Solothurn;256;78;Bio Joghurt Kirschen;2;0.00;1.80
02.09.2023;14:01:27;MM Solothurn;256;78;Excellence Vanille;2;0.00;2.10
02.09.2023;14:01:27;MM Solothurn;256;78;Elsa Joghurt Rhabarber;2;0.00;2.20
02.09.2023;14:01:27;MM Solothurn;256;78;Sbrinz Bröckli;1;0.00;3.50
02.09.2023;14:01:27;MM Solothurn;256;78;MClass Haferflöckli;1;0.00;1.50
02.09.2023;14:01:27;MM Solothurn;256;78;Olma Bratwurst;1;0.00;3.95
02.09.2023;14:01:27;MM Solothurn;256;78;Grill mi Cheese Steak;1;0.00;5.70
02.09.2023;14:01:27;MM Solothurn;256;78;Pouletspiessli Orienta;0.242;0.00;8.85
02.09.2023;14:01:27;MM Solothurn;256;78;Sélec Rindsfilet;0.140;0.00;15.95
02.09.2023;14:01:27;MM Solothurn;256;78;LT Excel. Fleur de Sel;1;0.00;3.20
02.09.2023;14:01:27;MM Solothurn;256;78;MBud Spearmint 154g;2;0.00;5.80
02.09.2023;14:01:27;MM Solothurn;256;78;CIV Noir 65% 100g;1;0.00;2.65
02.09.2023;14:01:27;MM Solothurn;256;78;Bonus-Coupon 2x;1;0;0
02.09.2023;14:01:27;MM Solothurn;256;78;CUM10x Pkt Mangos, Papayas;1;0;0
02.09.2023;14:01:27;MM Solothurn;256;78;CUM10x Pkt Elsa Joghurts;1;0;0
02.09.2023;14:01:27;MM Solothurn;256;78;CUM10x Pkt Geflügel;1;0;0
01.09.2023;11:01:20;MM Solothurn;252;15;Pouletschenkel 2 Stück;0.396;1.70;3.45
01.09.2023;11:01:20;MM Solothurn;252;15;Bratspeck;0.125;0.00;3.75
01.09.2023;11:01:20;MM Solothurn;252;15;Rinds-Bratwurst;1;0.00;4.90
01.09.2023;11:01:20;MM Solothurn;252;15;Extra Feigen Solies;1;0.00;4.50
01.09.2023;11:01:20;MM Solothurn;252;15;Bio Eichblattsalat rot;1;0.80;1.70
01.09.2023;11:01:20;MM Solothurn;252;15;Karotten;1;0.70;1.40
21.08.2023;14:29:20;MM Solothurn;257;152;Champignons braun;1;0.00;2.40
21.08.2023;14:29:20;MM Solothurn;257;152;Pfirsich gelbfleischig;0.742;0.00;2.45
21.08.2023;14:29:20;MM Solothurn;257;152;Aprikosen;0.261;0.00;1.55
21.08.2023;14:29:20;MM Solothurn;257;152;MBud Bananen;0.900;0.00;1.35
21.08.2023;14:29:20;MM Solothurn;257;152;Gurke;1;0.00;1.75
21.08.2023;14:29:20;MM Solothurn;257;152;Peperoni gemischt;1;0.00;2.20
21.08.2023;14:29:20;MM Solothurn;257;152;Stockhornmutschli;0.187;0.84;4.40
21.08.2023;14:29:20;MM Solothurn;257;152;Schwarzenburgerli;1;0.00;5.90
21.08.2023;14:29:20;MM Solothurn;257;152;Sbrinz Bröckli;1;0.00;3.50
21.08.2023;14:29:20;MM Solothurn;257;152;Sélec Burrata;1;0.00;4.10
21.08.2023;14:29:20;MM Solothurn;257;152;Alfredo Mozzarella;1;0.00;1.65
21.08.2023;14:29:20;MM Solothurn;257;152;MBud Cottage Cheese;1;0.00;4.10
21.08.2023;14:29:20;MM Solothurn;257;152;Bio Joghurt Vanille;4;0.00;3.80
21.08.2023;14:29:20;MM Solothurn;257;152;Excellence Vanille;2;0.00;2.10
21.08.2023;14:29:20;MM Solothurn;257;152;Excellence Classic;2;0.00;2.10
21.08.2023;14:29:20;MM Solothurn;257;152;MClass Jog. Heidelbeer;2;0.00;1.30
21.08.2023;14:29:20;MM Solothurn;257;152;Joghurt Johannisbeere;1;0.00;0.80
21.08.2023;14:29:20;MM Solothurn;257;152;Berg Vorzugsbutter;1;0.00;3.15
21.08.2023;14:29:20;MM Solothurn;257;152;Die Butter 250g;1;0.00;3.95
21.08.2023;14:29:20;MM Solothurn;257;152;Eier CH Respeggt;1;0.00;3.90
21.08.2023;14:29:20;MM Solothurn;257;152;Alnatura Beeren Müsli;1;0.00;5.30
21.08.2023;14:29:20;MM Solothurn;257;152;Olma Bratwurst;1;2.00;5.90
21.08.2023;14:29:20;MM Solothurn;257;152;Rinds-Bratwurst;1;1.60;3.30
21.08.2023;14:29:20;MM Solothurn;257;152;Pouletspiessli Orienta;0.210;0.00;7.65
21.08.2023;14:29:20;MM Solothurn;257;152;MClass Lamm Racks;0.467;4.44;23.35
21.08.2023;14:29:20;MM Solothurn;257;152;Sirup Himbeer 75cl;1;0.00;3.70
21.08.2023;14:29:20;MM Solothurn;257;152;Blévita mini Paprika;4;2.40;9.40
21.08.2023;14:29:20;MM Solothurn;257;152;Blévita Gruyère;2;1.20;6.70
21.08.2023;14:29:20;MM Solothurn;257;152;Emilio Carciofi 125g;1;0.00;3.50
21.08.2023;14:29:20;MM Solothurn;257;152;HM Sup Ultra Spülglanz;1;0.00;5.50
21.08.2023;14:29:20;MM Solothurn;257;152;Soft Comf.Recycling30x;1;7.95;11.90
21.08.2023;14:29:20;MM Solothurn;257;152;Bonus-Coupon 2x;1;0;0
09.08.2023;11:19:20;MM Solothurn;253;18;Aprikosen;0.329;0.00;2.60
09.08.2023;11:19:20;MM Solothurn;253;18;Peperoni gemischt;1;0.00;1.85
09.08.2023;11:19:20;MM Solothurn;253;18;Nektarinen;0.226;0.00;0.95
09.08.2023;11:19:20;MM Solothurn;253;18;MClass Haferflöckli;1;0.00;1.50
09.08.2023;11:19:20;MM Solothurn;253;18;MBud Espresso Bohnen;1;0.00;6.00
09.08.2023;11:19:20;MM Solothurn;253;18;AdR Cervelas;1;0.85;1.75
09.08.2023;11:19:20;MM Solothurn;253;18;Rinds-Bratwurst;1;0.00;4.90
09.08.2023;11:19:20;MM Solothurn;253;18;Blévita mini Paprika;2;0.00;5.90
09.08.2023;11:19:20;MM Solothurn;253;18;Extra Kirschen;1;2.80;5.70
09.08.2023;11:19:20;MM Solothurn;253;18;Tangan Beutel N°2;1;0.00;2.95
09.08.2023;11:19:20;MM Solothurn;253;18;Persil Discs Color 60;1;23.65;24.95
09.08.2023;11:19:20;MM Solothurn;253;18;Tischbombe Maxi;1;11.25;3.70
09.08.2023;11:19:20;MM Solothurn;253;18;Fahnengirlande;1;3.75;1.20
09.08.2023;11:19:20;MM Solothurn;253;18;MBud Spearmint 154g;2;0.00;5.80
09.08.2023;11:19:20;MM Solothurn;253;18;Bonus-Coupon 2x;1;0;0
31.07.2023;14:37:05;MM Solothurn;257;150;Champignons braun;1;0.00;2.40
31.07.2023;14:37:05;MM Solothurn;257;150;Aprikosen;0.481;0.00;3.80
31.07.2023;14:37:05;MM Solothurn;257;150;MBud Bananen;0.800;0.00;1.20
31.07.2023;14:37:05;MM Solothurn;257;150;Bio Joghurt Vanille;2;0.00;1.90
31.07.2023;14:37:05;MM Solothurn;257;150;Excellence Vanille;2;0.00;2.10
31.07.2023;14:37:05;MM Solothurn;257;150;Joghurt Rhabarber Vani;2;0.00;1.60
31.07.2023;14:37:05;MM Solothurn;257;150;Sélec Burrata;1;0.85;3.25
31.07.2023;14:37:05;MM Solothurn;257;150;Grill mi Cheese Steak;1;0.00;5.70
31.07.2023;14:37:05;MM Solothurn;257;150;MClass Roggenvollkorn;1;0.00;1.80
31.07.2023;14:37:05;MM Solothurn;257;150;MClass Kuchenteig;1;0.00;1.55
31.07.2023;14:37:05;MM Solothurn;257;150;Rinds-Bratwurst;1;0.00;4.90
31.07.2023;14:37:05;MM Solothurn;257;150;MBud Bratspeck;0.198;0.00;3.65
31.07.2023;14:37:05;MM Solothurn;257;150;Sélec Rindsfilet;0.173;3.98;15.75
31.07.2023;14:37:05;MM Solothurn;257;150;CUM +4xPkt. ges. Sort.;1;0;0
22.07.2023;12:57:31;MM Solothurn;257;100;Bio Heidelbeeren;1;0.00;6.95
22.07.2023;12:57:31;MM Solothurn;257;100;MBud Bananen;1.133;0.00;1.70
22.07.2023;12:57:31;MM Solothurn;257;100;Aprikosen;1;0.00;4.95
22.07.2023;12:57:31;MM Solothurn;257;100;Eier Freiland 6x53g+;1;1.25;2.50
22.07.2023;12:57:31;MM Solothurn;257;100;Bio Nektarinen;0.779;1.01;4.05
22.07.2023;12:57:31;MM Solothurn;257;100;Mischsalat 260g;1;0.00;2.20
22.07.2023;12:57:31;MM Solothurn;257;100;Champignons braun;1;0.00;2.40
22.07.2023;12:57:31;MM Solothurn;257;100;Bio Kräuterseitling;1;0.00;4.20
22.07.2023;12:57:31;MM Solothurn;257;100;Butterzopf;1;0.00;2.50
22.07.2023;12:57:31;MM Solothurn;257;100;Schoenr. Mutschli;0.180;0.00;4.85
22.07.2023;12:57:31;MM Solothurn;257;100;Eiger Bergsteiger;0.188;0.00;6.50
22.07.2023;12:57:31;MM Solothurn;257;100;Schmelzkäse Gruyère;1;0.00;3.20
22.07.2023;12:57:31;MM Solothurn;257;100;Sbrinz Bröckli;1;0.00;3.50
22.07.2023;12:57:31;MM Solothurn;257;100;Sélec Burrata;1;0.85;3.25
22.07.2023;12:57:31;MM Solothurn;257;100;Le Gruyère 120g;1;0.00;2.70
22.07.2023;12:57:31;MM Solothurn;257;100;Joghurt Johannisbeere;2;0.00;1.60
22.07.2023;12:57:31;MM Solothurn;257;100;Elsa Waldbeere Joghurt;2;0.00;1.90
22.07.2023;12:57:31;MM Solothurn;257;100;Emmentaler 200g;0.216;0.00;6.25
22.07.2023;12:57:31;MM Solothurn;257;100;Berg Vorzugsbutter;1;0.00;3.15
22.07.2023;12:57:31;MM Solothurn;257;100;Vanillezucker 4x10g;1;0.00;3.95
22.07.2023;12:57:31;MM Solothurn;257;100;Bio Ahornsirup;1;0.00;6.20
22.07.2023;12:57:31;MM Solothurn;257;100;MClass Kuchenteig;1;0.00;1.55
22.07.2023;12:57:31;MM Solothurn;257;100;Blévita Gruyère;1;1.19;2.76
22.07.2023;12:57:31;MM Solothurn;257;100;MClass Haferflöckli;1;0.00;1.50
22.07.2023;12:57:31;MM Solothurn;257;100;Rinds-Bratwurst;1;0.00;4.90
22.07.2023;12:57:31;MM Solothurn;257;100;Olma Bratwurst;1;0.00;3.95
22.07.2023;12:57:31;MM Solothurn;257;100;MClass Kaninchen;0.369;1.95;3.95
22.07.2023;12:57:31;MM Solothurn;257;100;Pouletspiessli Orienta;0.256;0.00;9.35
22.07.2023;12:57:31;MM Solothurn;257;100;Feldschlösschen 6x50cl;1;0.00;11.50
22.07.2023;12:57:31;MM Solothurn;257;100;Blévita Flammkuchen;1;1.19;2.76
22.07.2023;12:57:31;MM Solothurn;257;100;MBud Spearmint 154g;2;0.00;5.80
22.07.2023;12:57:31;MM Solothurn;257;100;LT Excel. Cacao Pur;1;0.00;4.95
22.07.2023;12:57:31;MM Solothurn;257;100;CUM +3xPkt.Ges.Sort.;1;0;0
22.07.2023;12:57:31;MM Solothurn;257;100;CUM10x Pkt Patissier Sort.;1;0;0
15.07.2023;13:04:47;MM Solothurn;251;99;Bio Heidelbeeren;0.533;0.00;9.60
15.07.2023;13:04:47;MM Solothurn;251;99;Extra Kirschen;0.521;1.56;6.25
15.07.2023;13:04:47;MM Solothurn;251;99;Aprikosen;1;0.00;4.95
15.07.2023;13:04:47;MM Solothurn;251;99;Party Fava Pizza;1;1.30;2.65
15.07.2023;13:04:47;MM Solothurn;251;99;Party Fava Chili;1;1.30;2.65
15.07.2023;13:04:47;MM Solothurn;251;99;Kart.mehligkochend;1;0.00;1.60
15.07.2023;13:04:47;MM Solothurn;251;99;MBud Bananen;1.033;0.00;1.55
15.07.2023;13:04:47;MM Solothurn;251;99;Cherrytomaten am Zweig;1;0.00;4.95
15.07.2023;13:04:47;MM Solothurn;251;99;Peperoni gemischt;1;0.70;1.60
15.07.2023;13:04:47;MM Solothurn;251;99;Gurke;1;0.00;1.90
15.07.2023;13:04:47;MM Solothurn;251;99;Bio Basilikum;1;0.00;2.00
15.07.2023;13:04:47;MM Solothurn;251;99;Champignons braun;1;0.00;2.40
15.07.2023;13:04:47;MM Solothurn;251;99;Champignons braun;0.235;0.00;2.35
15.07.2023;13:04:47;MM Solothurn;251;99;Schweizer Huus Chäsli;1;0.00;3.90
15.07.2023;13:04:47;MM Solothurn;251;99;M-Drink UHT Brik 12x1l;1;0.00;16.30
15.07.2023;13:04:47;MM Solothurn;251;99;Taverna Halloumi 250g;1;0.00;4.85
15.07.2023;13:04:47;MM Solothurn;251;99;Le Gruyère 120g;1;0.00;2.70
15.07.2023;13:04:47;MM Solothurn;251;99;Sélec Burrata;2;0.00;8.20
15.07.2023;13:04:47;MM Solothurn;251;99;MBud Cottage Cheese;1;0.00;4.10
15.07.2023;13:04:47;MM Solothurn;251;99;MBud Magerquark 500g;1;0.00;1.25
15.07.2023;13:04:47;MM Solothurn;251;99;Bio Joghurt Vanille;4;0.00;3.80
15.07.2023;13:04:47;MM Solothurn;251;99;Excellence Vanille;2;0.00;2.10
15.07.2023;13:04:47;MM Solothurn;251;99;Excellence BananaSplit;2;0.00;2.10
15.07.2023;13:04:47;MM Solothurn;251;99;Valflora Vollrahm;1;0.00;4.40
15.07.2023;13:04:47;MM Solothurn;251;99;Eier CH Respeggt;1;0.00;3.90
15.07.2023;13:04:47;MM Solothurn;251;99;MClass Kuchenteig;1;0.00;1.55
15.07.2023;13:04:47;MM Solothurn;251;99;MClass mit 10% Butter;1;0.00;5.70
15.07.2023;13:04:47;MM Solothurn;251;99;MClass Weissweinessig;1;0.00;1.55
15.07.2023;13:04:47;MM Solothurn;251;99;MBud Espresso Bohnen;1;0.00;6.00
15.07.2023;13:04:47;MM Solothurn;251;99;Pouletoberschenkel;0.513;3.33;4.10
15.07.2023;13:04:47;MM Solothurn;251;99;Olma Bratwurst;1;0.00;3.95
15.07.2023;13:04:47;MM Solothurn;251;99;Rinds-Bratwurst;1;0.00;4.90
15.07.2023;13:04:47;MM Solothurn;251;99;Zweifel Vaya Bean;1;0.00;3.95
15.07.2023;13:04:47;MM Solothurn;251;99;Blévita mini Paprika;2;0.00;5.90
15.07.2023;13:04:47;MM Solothurn;251;99;Blévita Mini Pep. Käse;1;0.00;2.95
15.07.2023;13:04:47;MM Solothurn;251;99;Ananas;1;0.85;1.70
15.07.2023;13:04:47;MM Solothurn;251;99;Bonus-Coupon 2x;1;0;0
11.07.2023;09:59:12;ALN Passage Sihlquai;255;100;Alnatura Ahornsirup A;1;0.00;6.70
08.07.2023;13:33:02;MM Solothurn;256;61;Bio Heidelbeeren;0.433;0.00;7.80
08.07.2023;13:33:02;MM Solothurn;256;61;Pfirsiche flach;1.102;2.20;3.25
08.07.2023;13:33:02;MM Solothurn;256;61;Aprikosen;0.580;0.00;4.35
08.07.2023;13:33:02;MM Solothurn;256;61;Mango essreif;1;0.00;1.50
08.07.2023;13:33:02;MM Solothurn;256;61;Bananen;0.760;0.00;1.90
08.07.2023;13:33:02;MM Solothurn;256;61;Karotten;0.479;0.00;1.15
08.07.2023;13:33:02;MM Solothurn;256;61;Frühkartoffeln;0.500;0.00;1.10
08.07.2023;13:33:02;MM Solothurn;256;61;Cherrytomaten am Zweig;1;0.00;4.95
08.07.2023;13:33:02;MM Solothurn;256;61;Champignons braun;1;0.00;2.40
08.07.2023;13:33:02;MM Solothurn;256;61;Butterzopf;1;0.00;2.50
08.07.2023;13:33:02;MM Solothurn;256;61;MClass Roggenvollkorn;1;0.00;1.80
08.07.2023;13:33:02;MM Solothurn;256;61;Excellence Vanille;2;0.42;1.68
08.07.2023;13:33:02;MM Solothurn;256;61;Excellence Kirsche;2;0.42;1.68
08.07.2023;13:33:02;MM Solothurn;256;61;Excellence Classic;2;0.42;1.68
08.07.2023;13:33:02;MM Solothurn;256;61;Schmelzkäse Gruyère;1;0.00;3.20
08.07.2023;13:33:02;MM Solothurn;256;61;Gazi Halloumi;1;0.00;4.95
08.07.2023;13:33:02;MM Solothurn;256;61;Sélec Burrata;1;0.00;4.10
08.07.2023;13:33:02;MM Solothurn;256;61;MBud Magerquark 500g;1;0.00;1.25
08.07.2023;13:33:02;MM Solothurn;256;61;Joghurt Rhabarber Vani;2;0.00;1.60
08.07.2023;13:33:02;MM Solothurn;256;61;Berg Vorzugsbutter;1;0.00;3.15
08.07.2023;13:33:02;MM Solothurn;256;61;Eier CH Respeggt;1;0.00;3.90
